"","time","U","E","P","inoculum"
"496",1.50627615062761,0.00364509009164422,14832.4546539247,0.534185497250649,1000
"497",1.60669456066946,0.00396427981653843,14903.0455108768,0.584690693064615,1000
"498",1.7071129707113,0.0043168085867389,14973.4975683571,0.639968695505931,1000
"499",1.80753138075314,0.00470213486215909,15043.8113778547,0.700470092342523,1000
"500",1.90794979079498,0.00512232436413164,15113.9874977555,0.766687921276264,1000
"501",2.00836820083682,0.00558029430906546,15184.0265062947,0.839161657103497,1000
"502",2.10878661087866,0.006079390350778,15253.9290064384,0.918481554432084,1000
"503",2.2092050209205,0.00662329780534996,15323.6956289131,1.00529339976746,1000
"504",2.30962343096234,0.00721604700351677,15393.3270348945,1.10030372636369,1000
"505",2.41004184100418,0.00786203013071244,15462.8239188183,1.20428541985743,1000
"506",2.51046025104602,0.00856603462480706,15532.1870114746,1.3180840808009,1000
"507",2.61087866108787,0.00933328865464815,15601.4170831403,1.44262461695878,1000
"508",2.71129707112971,0.0101694718807509,15670.5149473522,1.57891871349862,1000
